Yıl,İl Kodu,İl Adı,Genel toplam,Genel toplam,Genel toplam,Okuma yazma bilmeyen,Okuma yazma bilmeyen,Okuma yazma bilmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,İlkokul,İlkokul,İlkokul,İlköğretim,İlköğretim,İlköğretim,Ortaokul ve dengi meslek,Ortaokul ve dengi meslek,Ortaokul ve dengi meslek,Lise ve dengi meslek,Lise ve dengi meslek,Lise ve dengi meslek,Yüksekokul veya fakülte,Yüksekokul veya fakülte,Yüksekokul veya fakülte,Yüksek lisans,Yüksek lisans,Yüksek lisans,Doktora,Doktora,Doktora,Bilinmeyen,Bilinmeyen,Bilinmeyen
,,,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın
2018,14,  Bolu,282995,139928,143067,8606,1240,7366,22641,9538,13103,77188,32985,44203,30163,15323,14840,32114,17809,14305,68499,38962,29537,37482,20598,16884,3726,2056,1670,1072,669,403,1504,748,756
2018,15,  Burdur,248884,124332,124552,5976,833,5143,20855,8133,12722,76819,33473,43346,27053,15175,11878,29060,16368,12692,51360,28861,22499,32608,18383,14225,2872,1888,984,709,435,274,1572,783,789
2018,16,  Bursa,2687754,1341234,1346520,62494,8887,53607,231534,102889,128645,673984,281642,392342,337757,185101,152656,367252,196917,170335,591122,340290,250832,364581,193957,170624,30069,16781,13288,4948,2957,1991,24013,11813,12200
2018,17,  Çanakkale,500433,252143,248290,6731,1449,5282,41769,17679,24090,156327,67351,88976,48338,28261,20077,54653,29858,24795,107610,60768,46842,74074,40745,33329,6608,3621,2987,1834,1109,725,2489,1302,1187
2018,18,  Çankırı,196229,99170,97059,7661,1130,6531,17018,6913,10105,57335,24617,32718,24223,13054,11169,24844,14242,10602,41495,25158,16337,20594,12241,8353,1558,983,575,407,264,143,1094,568,526
2018,19,  Çorum,484409,239037,245372,22487,4180,18307,54875,22188,32687,143647,64358,79289,62583,34331,28252,59861,32860,27001,83386,48153,35233,49576,28440,21136,3697,2297,1400,797,513,284,3500,1717,1783
2018,20,  Denizli,936779,465530,471249,12997,1849,11148,89085,34271,54814,264557,118708,145849,119822,66738,53084,115748,63576,52172,194781,106638,88143,120809,63273,57536,9571,5456,4115,2219,1320,899,7190,3701,3489
2018,21,  Diyarbakır,1483350,747546,735804,100430,16496,83934,280241,111279,168962,313456,156036,157420,191305,117961,73344,225032,123165,101867,214626,129586,85040,140680,82048,58632,11442,7800,3642,1814,1299,515,4324,1876,2448
2018,22,  Edirne,383987,195513,188474,9504,2028,7476,29641,12802,16839,115934,51904,64030,40994,24172,16822,43896,24914,18982,86206,48547,37659,49518,26724,22794,4767,2576,2191,1532,852,680,1995,994,1001
2018,23,  Elazığ,540198,267875,272323,21560,4070,17490,71863,24402,47461,120576,49236,71340,61006,34004,27002,72190,41114,31076,113396,68893,44503,67432,38875,28557,7089,4390,2699,1858,1272,586,3228,1619,1609
2018,24,  Erzincan,214780,109247,105533,10296,1561,8735,19917,7946,11971,49887,22084,27803,22679,12555,10124,26376,14813,11563,49957,29276,20681,29675,17427,12248,2488,1647,841,719,499,220,2786,1439,1347
2018,25,  Erzurum,682982,339709,343273,36477,5324,31153,82130,34856,47274,169491,71462,98029,75900,42619,33281,96955,54510,42445,133003,79592,53411,73482,42998,30484,8010,4772,3238,2624,1733,891,4910,1843,3067
2018,26,  Eskişehir,791775,393270,398505,14066,1817,12249,53740,23569,30171,193707,75097,118610,72977,37971,35006,94867,50858,44009,206616,121197,85419,130342,69503,60839,14107,7463,6644,4140,2289,1851,7213,3506,3707
2018,27,  Gaziantep,1735753,872671,863082,59684,6619,53065,239866,106453,133413,450317,195718,254599,286498,172661,113837,257168,141986,115182,257767,147469,110298,153954,84795,69159,13828,8677,5151,2417,1481,936,14254,6812,7442
2018,28,  Giresun,421002,208862,212140,20213,3066,17147,51035,16754,34281,107866,52934,54932,43442,24066,19376,52590,29601,22989,88015,50386,37629,49842,27585,22257,3462,2046,1416,936,585,351,3601,1839,1762
2018,29,  Gümüşhane,149094,75403,73691,5669,758,4911,15844,6505,9339,34805,15339,19466,16898,8686,8212,16992,9778,7214,34791,20886,13905,18893,10615,8278,1260,800,460,400,272,128,3542,1764,1778
2018,30,  Hakkari,253520,140273,113247,14535,2788,11747,39116,15933,23183,47409,23247,24162,37041,23190,13851,35615,19615,16000,48702,34132,14570,27236,19310,7926,1146,891,255,141,91,50,2579,1076,1503
2018,31,  Hatay,1422721,713387,709334,29290,5929,23361,198288,78153,120135,392326,184076,208250,181189,101988,79201,201494,109227,92267,236952,132576,104376,149513,81969,67544,10446,6467,3979,1865,1175,690,21358,11827,9531
2018,32,  Isparta,403457,199820,203637,9694,1312,8382,32534,13358,19176,107120,45459,61661,38404,20722,17682,46155,25190,20965,102325,55996,46329,56397,31685,24712,5746,3255,2491,2078,1370,708,3004,1473,1531
2018,33,  Mersin,1624239,807440,816799,33974,5399,28575,187612,75851,111761,431490,192067,239423,190006,110166,79840,216466,117695,98771,321767,177329,144438,210803,111482,99321,15690,8953,6737,2681,1560,1121,13750,6938,6812
2018,34,  İstanbul,13280231,6632175,6648056,257881,34539,223342,1160991,518893,642098,2983092,1296410,1686682,1586020,918396,667624,1778386,967482,810904,2871545,1561807,1309738,2176161,1088567,1087594,291177,155946,135231,52744,29507,23237,122234,60628,61606
2018,35,  İzmir,3963256,1971836,1991420,55689,9041,46648,338816,139073,199743,989776,430645,559131,439453,260096,179357,485335,262204,223131,883929,478658,405271,662614,336706,325908,66623,33996,32627,15082,8121,6961,25939,13296,12643
2018,36,  Kars,256034,132503,123531,15057,2245,12812,31890,14374,17516,65642,30941,34701,36167,22960,13207,37557,21429,16128,41940,25311,16629,22724,12616,10108,1730,1073,657,606,374,232,2721,1180,1541
2018,37,  Kastamonu,354175,175811,178364,18969,3147,15822,36605,13453,23152,111792,50940,60852,40287,21766,18521,39894,23057,16837,63965,38959,25006,37549,21568,15981,2953,1779,1174,730,454,276,1431,688,743
2018,38,  Kayseri,1243058,621566,621492,30662,3435,27227,125543,53186,72357,320163,133358,186805,150804,87112,63692,167726,92793,74933,261229,148689,112540,157559,87242,70317,14596,8364,6232,3036,1925,1111,11740,5462,6278
2018,39,  Kırklareli,336210,172547,163663,6182,1125,5057,22271,9983,12288,95524,41813,53711,40920,23389,17531,39814,21874,17940,80840,46424,34416,44813,24701,20112,3463,2014,1449,625,385,240,1758,839,919
2018,40,  Kırşehir,213761,105880,107881,7097,775,6322,19553,7728,11825,55822,23169,32653,22112,12151,9961,27117,14651,12466,49200,28301,20899,28090,16309,11781,2076,1314,762,647,432,215,2047,1050,997
2018,41,  Kocaeli,1710077,862978,847099,33480,4612,28868,155439,68183,87256,383043,158656,224387,221651,120560,101091,238621,127834,110787,397715,233024,164691,244726,130610,114116,21712,12514,9198,3554,2116,1438,10136,4869,5267
2018,42,  Konya,1975775,975542,1000233,42402,5556,36846,200439,82891,117548,599982,249567,350415,266849,148286,118563,252658,140371,112287,345159,196048,149111,222886,126279,96607,23886,14715,9171,5594,3649,1945,15920,8180,7740
2018,43,  Kütahya,529206,259804,269402,10728,1848,8880,51799,19847,31952,160321,63706,96615,66143,33560,32583,62036,34370,27666,109340,67189,42151,60510,34349,26161,5034,3101,1933,1162,762,400,2133,1072,1061
2018,44,  Malatya,722203,358377,363826,39383,5915,33468,73270,31767,41503,165565,70649,94916,77068,43861,33207,99916,55649,44267,156702,89102,67600,95634,53069,42565,8145,4997,3148,1738,1160,578,4782,2208,2574
2018,45,  Manisa,1305379,656335,649044,28694,4328,24366,130017,53533,76484,423082,189551,233531,174274,99572,74702,157375,87789,69586,231288,132405,98883,144733,80056,64677,9720,5660,4060,1694,1078,616,4502,2363,2139
2018,46,  Kahramanmaraş,1012200,512065,500135,48957,8336,40621,125270,55618,69652,259938,116341,143597,140322,78501,61821,150003,83314,66689,172612,103864,68748,95936,54863,41073,8430,5514,2916,1507,1027,480,9225,4687,4538
2018,47,  Mardin,706817,354219,352598,57290,9348,47942,116922,49204,67718,158940,77512,81428,94129,53460,40669,108106,59479,48627,98912,61678,37234,58642,36295,22347,3985,2872,1113,410,285,125,9481,4086,5395
2018,48,  Muğla,881348,450722,430626,13231,2118,11113,67377,29844,37533,247589,113591,133998,96518,57371,39147,102276,56700,45576,190408,105604,84804,140865,73308,67557,11345,6138,5207,2525,1494,1031,9214,4554,4660
2018,49,  Muş,348902,178351,170551,25725,3983,21742,67234,27979,39255,85372,42366,43006,46487,27798,18689,53821,30539,23282,41755,27854,13901,24178,15554,8624,1561,1124,437,370,286,84,2399,868,1531
2018,50,  Nevşehir,267453,131366,136087,7564,728,6836,23870,9933,13937,77324,33064,44260,34604,18827,15777,35670,19532,16138,54027,30505,23522,29290,15918,13372,2232,1354,878,649,376,273,2223,1129,1094
2018,51,  Niğde,328098,164117,163981,10717,1091,9626,32726,13884,18842,93735,42033,51702,47336,27078,20258,45770,25251,20519,60832,34693,26139,32127,17234,14893,2690,1635,1055,843,526,317,1322,692,630
2018,52,  Ordu,709478,354658,354820,40872,7108,33764,84700,31750,52950,189107,92161,96946,80665,44774,35891,93250,52528,40722,135206,79415,55791,75310,41125,34185,5049,3034,2015,1053,649,404,4266,2114,2152
2018,53,  Rize,322099,160608,161491,10949,1037,9912,30688,10284,20404,78804,36265,42539,36153,20701,15452,43674,23189,20485,74889,43420,31469,41364,22585,18779,3298,1916,1382,748,488,260,1532,723,809
2018,54,  Sakarya,902335,450015,452320,23203,3123,20080,76354,33545,42809,244086,103219,140867,108388,58457,49931,121870,67149,54721,204318,117376,86942,105289,56489,48800,9770,5809,3961,2280,1502,778,6777,3346,3431
2018,55,  Samsun,1204137,594515,609622,29313,4829,24484,141184,54334,86850,328879,151068,177811,147958,82851,65107,151615,82120,69495,229942,125688,104254,153056,81341,71715,12499,7095,5404,2785,1704,1081,6906,3485,3421
2018,56,  Siirt,284003,146575,137428,21328,3344,17984,49010,20222,28788,59639,28203,31436,38865,22929,15936,44438,24804,19634,41068,27458,13610,26188,17487,8701,1634,1246,388,385,289,96,1448,593,855
2018,57,  Sinop,203594,100917,102677,8350,1621,6729,21012,8300,12712,64282,29526,34756,26339,14580,11759,24041,13475,10566,33465,18838,14627,22434,12538,9896,1485,886,599,455,266,189,1731,887,844
2018,58,  Sivas,589519,294304,295215,30490,4228,26262,58287,24900,33387,148937,66130,82807,67862,37425,30437,77399,43076,34323,125612,73483,52129,66995,37636,29359,5835,3497,2338,1652,1005,647,6450,2924,3526
2018,59,  Tekirdağ,933356,478852,454504,13406,2309,11097,83398,36481,46917,236287,102666,133621,139648,77929,61719,125575,68859,56716,205603,121790,83813,112810,59743,53067,9101,5119,3982,1664,1003,661,5864,2953,2911
2018,60,  Tokat,562410,280103,282307,15474,2709,12765,72051,27965,44086,158139,67619,90520,72110,39964,32146,74168,41622,32546,101526,59798,41728,60523,35461,25062,4834,3037,1797,1223,777,446,2362,1151,1211
2018,61,  Trabzon,736174,362714,373460,29370,3376,25994,74534,28169,46365,172079,76677,95402,68087,38649,29438,90276,49277,40999,179610,99593,80017,104561,57183,47378,9173,5280,3893,2613,1649,964,5871,2861,3010
2018,62,  Tunceli,82201,45962,36239,5047,861,4186,6281,2467,3814,15886,7777,8109,9398,6363,3035,8455,5080,3375,21111,13956,7155,13936,8251,5685,907,527,380,205,134,71,975,546,429
2018,63,  Şanlıurfa,1668768,837472,831296,132476,18526,113950,352749,145469,207280,401106,200210,200896,220698,145552,75146,263159,142950,120209,172696,109334,63362,105027,64451,40576,7969,5621,2348,1347,942,405,11541,4417,7124
2018,64,  Uşak,332537,164368,168169,6744,899,5845,32623,12568,20055,92930,40602,52328,49528,27409,22119,40089,21964,18125,66634,36879,29755,37509,20374,17135,2915,1746,1169,783,488,295,2782,1439,1343
2018,65,  Van,959614,490449,469165,58187,9378,48809,185523,74016,111507,225114,108536,116578,133392,87320,46072,152446,84378,68068,121431,75681,45750,71546,44364,27182,6032,4351,1681,1328,945,383,4615,1480,3135
2018,66,  Yozgat,382919,190387,192532,15863,2511,13352,41624,18056,23568,115041,49013,66028,44219,23337,20882,48457,27140,21317,72009,43907,28102,34968,20805,14163,2664,1767,897,633,389,244,7441,3462,3979
2018,67,  Zonguldak,555987,274810,281177,27997,3271,24726,48340,18868,29472,155485,67286,88199,66997,39508,27489,67690,37260,30430,118902,70757,48145,61472,33029,28443,4909,2701,2208,1100,637,463,3095,1493,1602
2018,68,  Aksaray,359616,177380,182236,14503,1685,12818,39052,17265,21787,101849,44556,57293,53969,29519,24450,49350,27354,21996,59660,34237,25423,32699,17836,14863,2996,1960,1036,716,438,278,4822,2530,2292
2018,69,  Bayburt,74906,37671,37235,3428,385,3043,7170,3003,4167,18456,7896,10560,9534,4709,4825,9379,5408,3971,17311,10298,7013,7914,4956,2958,644,434,210,222,162,60,848,420,428
2018,70,  Karaman,226795,113049,113746,4843,756,4087,20477,9151,11326,65199,28247,36952,35304,19225,16079,29526,15701,13825,40901,22544,18357,25818,14674,11144,1982,1261,721,446,286,160,2299,1204,1095
2018,71,  Kırıkkale,259396,129304,130092,8345,869,7476,21025,8423,12602,59623,22912,36711,26367,13126,13241,35995,19379,16616,71509,42801,28708,32105,19081,13024,2810,1820,990,512,368,144,1105,525,580
2018,72,  Batman,513685,257911,255774,29347,4698,24649,85356,34562,50794,109248,49599,59649,74737,41866,32871,82006,45142,36864,76570,48162,28408,48508,29303,19205,3565,2686,879,459,330,129,3889,1563,2326
2018,73,  Şırnak,443565,236274,207291,31439,4635,26804,79715,33232,46483,97008,49080,47928,62357,38910,23447,70383,38970,31413,58774,42038,16736,36346,25427,10919,1776,1418,358,210,155,55,5557,2409,3148
2018,74,  Bartın,185260,91802,93458,7591,1507,6084,19675,6811,12864,50783,23171,27612,29612,17089,12523,21956,11559,10397,34205,19670,14535,18292,10202,8090,1455,893,562,393,260,133,1298,640,658
2018,75,  Ardahan,90370,47240,43130,5373,810,4563,8771,3935,4836,25059,11597,13462,12156,7265,4891,12807,7533,5274,15977,10195,5782,8450,4950,3500,705,476,229,192,125,67,880,354,526
2018,76,  Iğdır,172080,89231,82849,11500,1813,9687,26503,12126,14377,37925,19807,18118,24758,15206,9552,25688,14516,11172,26065,15192,10873,16074,8709,7365,1114,712,402,241,173,68,2212,977,1235
2018,77,  Yalova,224060,111898,112162,4267,597,3670,17979,7732,10247,53520,22380,31140,23701,13332,10369,30544,16338,14206,53317,29337,23980,33902,18459,15443,3159,1823,1336,563,388,175,3108,1512,1596
2018,78,  Karabük,225697,112381,113316,9898,1369,8529,17613,6850,10763,55602,24249,31353,23907,12727,11180,26614,14784,11830,57047,32546,24501,30990,17473,13517,2474,1466,1008,737,529,208,815,388,427
2018,79,  Kilis,124384,63389,60995,4450,882,3568,15057,6688,8369,27800,13061,14739,21696,11651,10045,18498,10127,8371,21390,11917,9473,12636,7452,5184,843,574,269,226,153,73,1788,884,904
2018,80,  Osmaniye,478592,241136,237456,22214,3396,18818,52228,24132,28096,114282,49788,64494,55463,31839,23624,69347,38596,30751,99244,56455,42789,57071,32066,25005,3758,2406,1352,486,302,184,4499,2156,2343
2018,81,  Düzce,350146,174554,175592,10152,1407,8745,32737,12967,19770,90459,39126,51333,48645,27169,21476,43822,23655,20167,76768,44488,32280,41198,22156,19042,3319,1914,1405,889,585,304,2157,1087,1070
2019,,  Türkiye,74031169,37048576,36982593,2024979,286590,1738389,7782603,3305134,4477469,17579747,7681822,9897925,5678694,3240303,2438391,13365564,7365958,5999606,15426019,8685165,6740854,10257791,5455508,4802283,1083331,605912,477419,211581,124960,86621,620860,297224,323636
2019,1,  Adana,2004104,997620,1006484,64201,9013,55188,227468,98178,129290,465028,203952,261076,151620,91950,59670,374662,204762,169900,424630,233454,191176,256117,134637,121480,23417,13032,10385,4132,2366,1766,12829,6276,6553
2019,2,  Adıyaman,551022,277464,273558,31005,4777,26228,67734,31610,36124,121564,55133,66431,45474,24405,21069,113713,63195,50518,103703,59099,44604,60154,34434,25720,4366,3076,1290,790,537,253,2519,1198,1321
2019,3,  Afyonkarahisar,657553,325366,332187,15507,1645,13862,66137,27050,39087,196601,80751,115850,58078,32181,25897,120968,67078,53890,121874,72180,49694,66267,37517,28750,6411,3876,2535,1298,859,439,4412,2229,2183
2019,4,  Ağrı,456866,237400,219466,29950,4439,25511,91042,39990,51052,108141,54959,53182,28721,19945,8776,102395,59673,42722,58552,36470,22082,31268,18488,12780,2010,1412,598,370,254,116,4417,1770,2647
2019,5,  Amasya,310746,156422,154324,8628,1387,7241,28445,11625,16820,86843,36673,50170,24334,12562,11772,50193,27111,23082,64889,38534,26355,42010,25302,16708,3295,2140,1155,591,358,233,1518,730,788
2019,6,  Ankara,5017884,2480419,2537465,84943,9559,75384,392226,174033,218193,985710,398360,587350,274256,147826,126430,793935,430333,363602,1240303,666581,573722,1022142,535273,486869,151235,80894,70341,34442,19279,15163,38692,18281,20411
2019,7,  Antalya,2201133,1116269,1084864,21714,3165,18549,213868,90377,123491,522178,234799,287379,166570,93895,72675,377663,209321,168342,495582,275936,219646,341291,176612,164679,29524,15929,13595,5326,3144,2182,27417,13091,14326
2019,8,  Artvin,159082,80067,79015,4836,647,4189,13318,4975,8343,38675,14940,23735,11008,6492,4516,24746,13726,11020,41353,24982,16371,22603,12860,9743,1542,962,580,373,240,133,628,243,385
2019,9,  Aydın,1017640,505648,511992,17590,2648,14942,97282,39073,58209,285357,128315,157042,83520,48273,35247,166938,92709,74229,203490,108709,94781,140359,73503,66856,11780,6509,5271,2326,1382,944,8998,4527,4471
2019,10,  Balıkesir,1139390,568064,571326,21362,3890,17472,96135,40355,55780,338728,142970,195758,83154,46616,36538,175120,96333,78787,238906,134970,103936,161972,89589,72383,12611,7378,5233,2161,1357,804,9241,4606,4635
2019,11,  Bilecik,199772,101939,97833,3296,536,2760,14344,6375,7969,54975,22207,32768,16351,8684,7667,32167,18145,14022,48612,29061,19551,26741,15056,11685,1983,1174,809,410,252,158,893,449,444
2019,12,  Bingöl,248041,125468,122573,13781,2435,11346,31174,13698,17476,44325,20957,23368,19832,11131,8701,48743,26270,22473,59493,32181,27312,26921,16338,10583,2093,1506,587,420,311,109,1259,641,618
2019,13,  Bitlis,300582,155212,145370,15202,2274,12928,48572,20452,28120,61209,29053,32156,23084,13391,9693,70758,39275,31483,51019,31384,19635,27625,17518,10107,1795,1274,521,354,246,108,964,345,619
2019,14,  Bolu,284964,140698,144266,7947,1119,6828,22762,9572,13190,75493,32076,43417,22860,11319,11541,40244,22209,18035,69933,39816,30117,39151,20979,18172,4027,2215,1812,1092,678,414,1455,715,740
2019,15,  Burdur,249485,125275,124210,5498,738,4760,20513,8062,12451,74598,32357,42241,19314,10610,8704,37526,21253,16273,52070,29643,22427,34702,19524,15178,3080,1944,1136,722,440,282,1462,704,758
2019,16,  Bursa,2746348,1372293,1374055,58442,7920,50522,237187,106121,131066,659159,274293,384866,240370,131494,108876,481018,259513,221505,615441,353329,262112,386571,203903,182668,33157,18302,14855,5058,3026,2032,29945,14392,15553
2019,17,  Çanakkale,501336,250834,250502,6007,1245,4762,41369,17745,23624,151864,65113,86751,32951,18220,14731,70602,38598,32004,109532,61422,48110,77259,42113,35146,7471,4067,3404,1895,1128,767,2386,1183,1203
2019,18,  Çankırı,176590,88636,87954,6864,964,5900,15505,6240,9265,50323,21574,28749,14871,7521,7350,28759,16337,12422,37587,22689,14898,19619,11535,8084,1666,1012,654,391,249,142,1005,515,490
2019,19,  Çorum,481468,238392,243076,20938,3754,17184,53516,21623,31893,138331,61636,76695,43965,24490,19475,79870,43848,36022,84582,48838,35744,51855,29414,22441,4090,2519,1571,811,520,291,3510,1750,1760
2019,20,  Denizli,944050,470211,473839,11960,1630,10330,88911,34864,54047,257034,114739,142295,86174,46940,39234,154202,86220,67982,200237,109476,90761,125896,65607,60289,10569,5982,4587,2287,1349,938,6780,3404,3376
2019,21,  Diyarbakır,1507963,758655,749308,90583,14211,76372,270803,109914,160889,286571,141047,145524,97330,60393,36937,343892,188801,155091,250069,146731,103338,150163,86026,64137,12623,8468,4155,1873,1330,543,4056,1734,2322
2019,22,  Edirne,384631,195581,189050,8553,1760,6793,29245,12752,16493,111855,49707,62148,28393,15587,12806,56532,32690,23842,89521,50460,39061,52006,28157,23849,5168,2743,2425,1544,845,699,1814,880,934
